"ASV","s.low","s.high","index","stat","p.value","A_g1","A_g2","A_g12","B_g1","B_g2","B_g12","Taxon","Confidence"
"a6e31b86984b5bff920a918eb6faae94",1,0,1,0.408248290463863,0.01,1,0,1,0.166666666666667,0,0.119791666666667,"Unassigned","0.8723970"
"33f77f2f1550d10632ad858b60bf8f2d",1,0,1,0.329690236697893,0.036,1,0,1,0.108695652173913,0,0.078125,"Unassigned","0.8733877"
"45475164ad3aaedb8bcc92fda97b8e45",1,0,1,0.318511028635303,0.034,1,0,1,0.101449275362319,0,0.0729166666666667,"Unassigned","0.4596927"
"9567c84491f976bb0449af3df4c89715",0,1,2,0.355646121058818,0.005,0.146231896886761,0.853768103113239,1,0.0289855072463768,0.148148148148148,0.0625,"d__Bacteria","0.9997592"
"1c520db9aff1a3cd3320eae598c3cc3e",1,0,1,0.405561629442982,0.005,0.98688141165868,0.01311858834132,1,0.166666666666667,0.0185185185185185,0.125,"d__Bacteria; p__Methylomirabilota; c__Methylomirabilia; o__Methylomirabilales; f__Methylomirabilaceae; g__Candidatus_Methylomirabilis; s__uncultured_Firmicutes","0.8865665"
"f6aaabd473f8a8b3dd06e661c7329592",1,0,1,0.577687690298479,0.003,0.921075666361801,0.0789243336381992,1,0.36231884057971,0.0740740740740741,0.28125,"d__Bacteria; p__Methylomirabilota; c__Methylomirabilia; o__Methylomirabilales; f__Methylomirabilaceae; g__Candidatus_Methylomirabilis; s__uncultured_Firmicutes","0.9531794"
"eb06e4c2e10cea86e9da695c53477429",1,0,1,0.398689446953549,0.024,0.877422078618941,0.122577921381059,1,0.181159420289855,0.037037037037037,0.140625,"d__Bacteria","0.9992067"
"cc8656fde093698cbc8a6290293be6e7",0,1,2,0.404939883367817,0.001,0.114527930633516,0.885472069366484,1,0.0652173913043478,0.185185185185185,0.0989583333333333,"d__Bacteria; p__Methylomirabilota; c__Methylomirabilia; o__Methylomirabilales; f__Methylomirabilaceae; g__Sh765B-TzT-35","0.9997853"
"d8d970813899feb123d451d6acf7970b",1,0,1,0.306924907022426,0.046,1,0,1,0.0942028985507246,0,0.0677083333333333,"d__Bacteria; p__Methylomirabilota; c__Methylomirabilia; o__Methylomirabilales; f__Methylomirabilaceae; g__Sh765B-TzT-35; s__uncultured_soil","0.7429267"
"cc3032fadd7c635d7e3c41596ef5a433",1,0,1,0.56465970257328,0.001,1,0,1,0.318840579710145,0,0.229166666666667,"d__Bacteria; p__Methylomirabilota; c__Methylomirabilia; o__Methylomirabilales; f__Methylomirabilaceae; g__Sh765B-TzT-35","0.9995609"
"4d258b92eeec92bace8ab4b427fcba30",1,0,1,0.427376100362073,0.007,0.969451757699061,0.0305482423009385,1,0.188405797101449,0.0185185185185185,0.140625,"d__Bacteria; p__Methylomirabilota; c__Methylomirabilia; o__Methylomirabilales; f__Methylomirabilaceae; g__Sh765B-TzT-35; s__uncultured_bacterium","0.8128094"
"e833d946406be6aa038b649a050e0d70",1,0,1,0.380693493813441,0.011,1,0,1,0.144927536231884,0,0.104166666666667,"d__Bacteria; p__Methylomirabilota; c__Methylomirabilia; o__Methylomirabilales; f__Methylomirabilaceae; g__Sh765B-TzT-35; s__uncultured_bacterium","0.9283142"
"d83e44d92cebdf9ad0509aef657b3e3a",1,0,1,0.644120407299152,0.001,0.867499570843834,0.132500429156166,1,0.478260869565217,0.203703703703704,0.401041666666667,"d__Bacteria; p__Methylomirabilota; c__Methylomirabilia; o__Methylomirabilales; f__Methylomirabilaceae; g__Sh765B-TzT-35; s__uncultured_bacterium","0.9029801"
"2e203fe9b69019ac0c5c1b0fa4476e15",1,0,1,0.361157559257308,0.026,1,0,1,0.130434782608696,0,0.09375,"d__Bacteria; p__Methylomirabilota; c__Methylomirabilia; o__Methylomirabilales; f__Methylomirabilaceae; g__Sh765B-TzT-35; s__uncultured_bacterium","0.9167151"
"e538fbdb31afbbc4d1af46265475bc3d",1,0,1,0.53700929628673,0.002,0.925495344957555,0.074504655042445,1,0.311594202898551,0.0185185185185185,0.229166666666667,"d__Bacteria; p__Nitrospirota; c__Leptospirillia; o__Leptospirillales; f__Leptospirillaceae; g__Leptospirillum; s__Nitrospirae_bacterium","0.7837746"
"2cb9eabb50d618d64e2c283abdafe720",1,0,1,0.611506517511251,0.001,0.889719836074239,0.110280163925761,1,0.420289855072464,0.037037037037037,0.3125,"d__Bacteria; p__Nitrospirota; c__Leptospirillia; o__Leptospirillales; f__Leptospirillaceae; g__Leptospirillum; s__Nitrospirae_bacterium","0.9997267"
"34438cf858545ab81586a87669809360",1,0,1,0.467617561227995,0.024,0.973417204274093,0.0265827957259068,1,0.22463768115942,0.037037037037037,0.171875,"d__Bacteria; p__Nitrospirota; c__Leptospirillia; o__Leptospirillales; f__Leptospirillaceae; g__Leptospirillum; s__Nitrospirae_bacterium","0.9997557"
"f60a25eb31a3b4af672c280e4d486e13",1,0,1,0.426024673761711,0.014,0.834886304207352,0.165113695792648,1,0.217391304347826,0.0185185185185185,0.161458333333333,"d__Bacteria; p__Acidobacteriota; c__Subgroup_22; o__Subgroup_22; f__Subgroup_22; g__Subgroup_22","0.8564901"
"8001955351c21c9fc074f3d6c11193d3",1,0,1,0.533328051436311,0.003,0.934584662903371,0.0654153370966286,1,0.304347826086957,0.0555555555555556,0.234375,"d__Bacteria; p__Acidobacteriota; c__Subgroup_22; o__Subgroup_22; f__Subgroup_22; g__Subgroup_22; s__metagenome","0.9858410"
"9ea01f4e0fca7ac814633fdc83c0a00d",1,0,1,0.318511028635303,0.028,1,0,1,0.101449275362319,0,0.0729166666666667,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacter","0.9896464"
"8e303126138ebfa7f053dc7f2a03ead8",1,0,1,0.364742675998273,0.034,0.874244586563075,0.125755413436925,1,0.152173913043478,0.0185185185185185,0.114583333333333,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__uncultured","0.9602856"
"61d4954074c9b4b39cc1ce1935eab530",1,0,1,0.484773578395251,0.004,0.926592807965683,0.0734071920343173,1,0.253623188405797,0.037037037037037,0.192708333333333,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales","0.9079575"
"853681a47dfdd81f44ca6c00351b0a5f",1,0,1,0.438686717076671,0.007,0.915777687312137,0.0842223126878634,1,0.210144927536232,0.0185185185185185,0.15625,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacter","0.8479803"
"abc95995f24a2172a77d6543274594dd",1,0,1,0.306924907022426,0.037,1,0,1,0.0942028985507246,0,0.0677083333333333,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae","0.7809432"
"3f9aa95d6501972068e0d4066576a3b2",1,0,1,0.318511028635303,0.027,1,0,1,0.101449275362319,0,0.0729166666666667,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured","0.8065242"
"dc29e5caa4f90cbfcbb7ec7c5e176f2b",1,0,1,0.350982059081517,0.019,1,0,1,0.123188405797101,0,0.0885416666666667,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured","0.9033796"
"7ed3ec9b017796506b479f49e6347392",1,0,1,0.306924907022426,0.047,1,0,1,0.0942028985507246,0,0.0677083333333333,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured","0.9706903"
"c30d6007def1cc53c880caad31d81ec4",1,0,1,0.50843358433607,0.002,0.96415270097172,0.0358472990282795,1,0.268115942028986,0.0185185185185185,0.197916666666667,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured","0.9040837"
"99930441c0a83176fc641dab3bb55200",1,0,1,0.602002426759451,0.001,0.909311912940892,0.0906880870591077,1,0.398550724637681,0.0740740740740741,0.307291666666667,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured","0.8466622"
"724b72fc0d0ef129436fd289fee891b0",1,0,1,0.436300869376147,0.005,0.972943181827286,0.0270568181727139,1,0.195652173913043,0.0185185185185185,0.145833333333333,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured","0.9967590"
"52b84b8f7c0d1a0584a7e663c01988b9",1,0,1,0.437586095710308,0.002,0.978683688145952,0.0213163118540482,1,0.195652173913043,0.0185185185185185,0.145833333333333,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured","0.9950550"
"d61820def6438aaabd5e3cc4f9971957",1,0,1,0.40380971101714,0.013,0.937608125592539,0.0623918744074608,1,0.173913043478261,0.0185185185185185,0.130208333333333,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured","0.9447871"
"5f8b5fd17b5d247d26470b79b491cdfe",0,1,2,0.509175077217316,0.001,0,1,1,0,0.259259259259259,0.0729166666666667,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales","0.8350207"
"8a4a6554c967d352fe168dd32aef345a",0,1,2,0.528365207836014,0.001,0.0578019491258697,0.94219805087413,1,0.036231884057971,0.296296296296296,0.109375,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured","0.9994927"
"a765827051837c87e50274524f69e581",1,0,1,0.361157559257308,0.02,1,0,1,0.130434782608696,0,0.09375,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured","0.9651859"
"13b633dc630acb306ff186255e87949d",1,0,1,0.294883912309794,0.048,1,0,1,0.0869565217391304,0,0.0625,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured","0.9698796"
"8f5f05a1de7c77d27c5ed2d89c799b9f",1,0,1,0.495815962832438,0.001,0.942361631164589,0.0576383688354112,1,0.260869565217391,0.0185185185185185,0.192708333333333,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured; s__uncultured_bacterium","0.7275857"
"ef4878ce610f0f972641698491b48d84",0,1,2,0.461143844000868,0.005,0.234446878504372,0.765553121495627,1,0.130434782608696,0.277777777777778,0.171875,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured","0.9923755"
"2fcd0c9854a68012c6f030166f65fa2e",1,0,1,0.531609533071195,0.001,1,0,1,0.282608695652174,0,0.203125,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured","0.9546865"
"18257dbcd8d9b881210f0eb467af9d70",0,1,2,0.402049181104766,0.004,0.272604051878443,0.727395948121557,1,0.0797101449275362,0.222222222222222,0.119791666666667,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured","0.9876965"
"ae4688413c48d4c1e4c79a3f0a3d5081",1,0,1,0.558321272066135,0.001,0.955949438047411,0.0440505619525886,1,0.326086956521739,0.037037037037037,0.244791666666667,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured","0.9922640"
"6aef6be36483cce83180a22450b646c4",1,0,1,0.549668581770086,0.001,0.887121401496788,0.112878598503212,1,0.340579710144928,0.0185185185185185,0.25,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured","0.9845644"
"6802d63194e65296a5b669844d4bc550",1,0,1,0.368755038070668,0.029,0.815881668614998,0.184118331385002,1,0.166666666666667,0.0185185185185185,0.125,"d__Bacteria","0.9977616"
"50b82c208c424f90c81d8c85bb808fba",1,0,1,0.408248290463863,0.003,1,0,1,0.166666666666667,0,0.119791666666667,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured","0.9967274"
"012aad88f33022c7bd2a15c45efd277d",1,0,1,0.364889361218916,0.036,0.874947901830636,0.125052098169364,1,0.152173913043478,0.0185185185185185,0.114583333333333,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured; s__metagenome","0.7361276"
"156933b49be169462c3576dbc866e160",0,1,2,0.45133546692422,0.001,0,1,1,0,0.203703703703704,0.0572916666666667,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured","0.9737301"
"f47b861708f5b69034583d88dc387b4b",1,0,1,0.361157559257308,0.012,1,0,1,0.130434782608696,0,0.09375,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured","0.9667918"
"7d811d6e0238038b83f3de897ecdc2f3",1,0,1,0.387569079773843,0.013,0.942225056379573,0.0577749436204272,1,0.159420289855072,0.0185185185185185,0.119791666666667,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured","0.8555780"
"28095def0ed38c647164f2178980d063",1,0,1,0.513581727958152,0.001,0.957887747325328,0.0421122526746721,1,0.27536231884058,0.0185185185185185,0.203125,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured","0.9905482"
"90d53ea4e3cb621ac71d2d0bdbffe030",1,0,1,0.617701473479175,0.001,0.94026080761949,0.0597391923805103,1,0.405797101449275,0.0555555555555556,0.307291666666667,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales","0.7791161"
"29cc4327c4c076b4eb03a443a33c2a3d",1,0,1,0.318511028635303,0.036,1,0,1,0.101449275362319,0,0.0729166666666667,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae","0.8962908"
"8d2af81b2b528672310aa9fdc5511390",1,0,1,0.482828261456593,0.002,0.974878543892275,0.0251214561077244,1,0.239130434782609,0.0185185185185185,0.177083333333333,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured","0.9536832"
"d47ea035e447173761e336f24df13630",1,0,1,0.622071770372852,0.001,0.970951157714262,0.0290488422857383,1,0.398550724637681,0.0185185185185185,0.291666666666667,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured","0.9944264"
"90d806fcc5463b62e5ce54bcf107f1be",0,1,2,0.358928010685301,0.009,0.130402111232075,0.869597888767925,1,0.0579710144927536,0.148148148148148,0.0833333333333333,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae","0.9663753"
"dcb42a95571b0b929608d2d17b7be4ff",0,1,2,0.411661067869554,0.002,0.168081720075176,0.831918279924824,1,0.072463768115942,0.203703703703704,0.109375,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae","0.9845012"
"1fc4b068e8293219b2245778c7f231e5",1,0,1,0.361157559257308,0.011,1,0,1,0.130434782608696,0,0.09375,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae","0.8774392"
"24df97c885d5fd8e8cd33501353cbccf",1,0,1,0.458228078721525,0.003,0.934718392057327,0.0652816079426726,1,0.22463768115942,0.0185185185185185,0.166666666666667,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae","0.9445442"
"99e98dcbe3e3611e7b35ef68294bb8f0",1,0,1,0.497778978982294,0.002,0.92416702282428,0.0758329771757199,1,0.268115942028986,0.037037037037037,0.203125,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae","0.9672526"
"a40486ef51506ec0ccde4fa4f08a5f82",1,0,1,0.407355248348237,0.023,0.848129080490586,0.151870919509414,1,0.195652173913043,0.037037037037037,0.151041666666667,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae","0.9331612"
"5001c9ce68b17baeb55aa26a46b32b1c",1,0,1,0.333800572807239,0.045,0.904491146593463,0.0955088534065374,1,0.123188405797101,0.0185185185185185,0.09375,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae","0.9699217"
"65be60ee8a7540ef5234388febc3b282",1,0,1,0.590936608994929,0.001,0.876189790315613,0.123810209684387,1,0.398550724637681,0.037037037037037,0.296875,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae","0.9646901"
"ab6b21c8d7b7a3c1ced94fd7a95d73b8",1,0,1,0.551677284367371,0.001,1,0,1,0.304347826086957,0,0.21875,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae","0.9613573"
"e07c36484e879388068c7a3d3590554c",1,0,1,0.3686501920057,0.014,0.93773045205429,0.0622695479457098,1,0.144927536231884,0.0185185185185185,0.109375,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae","0.9483693"
"17ed82a5d63d191652b46cabbeadc3fe",1,0,1,0.625859807940488,0.001,0.965261944445572,0.0347380555544279,1,0.405797101449275,0.0185185185185185,0.296875,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae","0.9050850"
"7b93ea16403710b58bcb5180083c3292",1,0,1,0.340502612303499,0.026,1,0,1,0.115942028985507,0,0.0833333333333333,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae","0.9866512"
"14095a4986c401bf5d8666432748cd92",1,0,1,0.448400335007803,0.003,0.924889158001504,0.0751108419984958,1,0.217391304347826,0.0185185185185185,0.161458333333333,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae","0.9214997"
"683b537c1ee7eaed90f71d04a45f66a8",1,0,1,0.533823049199362,0.004,0.873898946759947,0.126101053240053,1,0.326086956521739,0.0555555555555556,0.25,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae","0.9702935"
"908d0a20c23692334918b8e37fa22455",1,0,1,0.365256591058915,0.027,0.920545403452656,0.0794545965473437,1,0.144927536231884,0.0185185185185185,0.109375,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae","0.8972511"
"602f655e50deaa4b32b6d2a2c1fedf2a",1,0,1,0.361157559257308,0.011,1,0,1,0.130434782608696,0,0.09375,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae","0.9160815"
"0a16dbc9156f832288070d786682465e",1,0,1,0.294883912309794,0.039,1,0,1,0.0869565217391304,0,0.0625,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae","0.8554896"
"c8c75021650b1f8704759e2661699cc3",1,0,1,0.5266544470288,0.001,0.956908927684477,0.0430910723155229,1,0.289855072463768,0.0185185185185185,0.213541666666667,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae","0.8720252"
"29bf4c0760c628b5ec5a3f38094e3360",1,0,1,0.509693303784741,0.001,0.943437958457225,0.0565620415427751,1,0.27536231884058,0.037037037037037,0.208333333333333,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae","0.8915854"
"5e8e5b5099fb922523cc514a4fd261c8",1,0,1,0.41702882811415,0.008,1,0,1,0.173913043478261,0,0.125,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae","0.9536940"
"c01f9a60c04f0fda381bf6e724eed099",1,0,1,0.679078988356082,0.001,0.935859729336579,0.0641402706634212,1,0.492753623188406,0.037037037037037,0.364583333333333,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae","0.9704125"
"0db3c38c05e906c100d59cd792ce35f8",1,0,1,0.455671541354326,0.006,0.924317561188107,0.0756824388118927,1,0.22463768115942,0.0185185185185185,0.166666666666667,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae","0.9849627"
"9f125cd5a60a88f124a0ed1e4d8cfbda",1,0,1,0.768245780411037,0.001,0.875782988370668,0.124217011629332,1,0.673913043478261,0.240740740740741,0.552083333333333,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae","0.9352321"
"c38619a6fc1d21610c9e0934fc5a978d",1,0,1,0.404343400576208,0.012,0.902484592454217,0.0975154075457834,1,0.181159420289855,0.037037037037037,0.140625,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae","0.9299863"
"1655112ed7451d055506c410e1514b30",1,0,1,0.476445141676345,0.002,0.921352831697795,0.078647168302205,1,0.246376811594203,0.037037037037037,0.1875,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae","0.9770988"
"da422ef5ae42ea9b0136c3fe9a3953ce",1,0,1,0.404497590713113,0.008,0.940805230133099,0.0591947698669008,1,0.173913043478261,0.0185185185185185,0.130208333333333,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae","0.9154006"
"f1a8798a6a22a1fc63d530c939f542bd",1,0,1,0.522118763967081,0.001,0.917558646554602,0.082441353445398,1,0.297101449275362,0.037037037037037,0.223958333333333,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae","0.9946255"
"ea49e9a0e0116a91817999b950e97235",1,0,1,0.430689121489277,0.013,0.882691395618976,0.117308604381024,1,0.210144927536232,0.037037037037037,0.161458333333333,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae","0.8542447"
"5a936caa05b7439f79da0e5cec762f30",1,0,1,0.442325868464691,0.005,1,0,1,0.195652173913043,0,0.140625,"d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7; s__uncultured_Desulfovirga","0.9607533"
"5ea61bfb74f0dff8988c8d598a7038e9",1,0,1,0.466252404120157,0.004,1,0,1,0.217391304347826,0,0.15625,"d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7; s__uncultured_Desulfovirga","0.7551040"
"cc9466033a8eb79db5d1a97759a60f67",1,0,1,0.41702882811415,0.005,1,0,1,0.173913043478261,0,0.125,"d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7","0.9677949"
"929e87c0a092cc6a183ea170a235ae92",1,0,1,0.489009646921826,0.001,1,0,1,0.239130434782609,0,0.171875,"d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7","0.9955323"
"a36963bdf91a81f7393854b8738e59dc",1,0,1,0.458415671128542,0.003,1,0,1,0.210144927536232,0,0.151041666666667,"d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7","0.9221371"
"456759e061e7606fb0225ea8148c693c",1,0,1,0.587230435088549,0.001,0.971180868926766,0.0288191310732344,1,0.355072463768116,0.0185185185185185,0.260416666666667,"d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7","0.9887625"
"5562e097a5f0250ab696b606544b7ce2",1,0,1,0.412350733425711,0.007,0.977690482301151,0.0223095176988491,1,0.173913043478261,0.0185185185185185,0.130208333333333,"d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7","0.9593192"
"3f0c57602e53b81804dacddc006fa339",1,0,1,0.545070132437434,0.001,1,0,1,0.297101449275362,0,0.213541666666667,"d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7; s__uncultured_Desulfovirga","0.8957382"
"dcd525bce772ba1e39e8d79f11172480",1,0,1,0.318511028635303,0.02,1,0,1,0.101449275362319,0,0.0729166666666667,"d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7","0.8119577"
"72d53f8f0b1afeab2b743d6f1e92cadb",1,0,1,0.354590068347706,0.027,0.913226741409193,0.0867732585908073,1,0.13768115942029,0.0185185185185185,0.104166666666667,"d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7","0.8346370"
"7d216a92f97190886aea46399c6e271e",1,0,1,0.632651599805139,0.001,0.969021586834529,0.0309784131654706,1,0.41304347826087,0.0555555555555556,0.3125,"d__Bacteria","0.9806214"
"48967dc2bdf98ec90269db9161d3a8b0",1,0,1,0.380693493813441,0.011,1,0,1,0.144927536231884,0,0.104166666666667,"d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__UTCFX1","0.9579177"
"26f10ae8e2dcd6d3475e115a6d812866",1,0,1,0.428762488473102,0.024,0.906055123928119,0.093944876071881,1,0.202898550724638,0.0740740740740741,0.166666666666667,"d__Bacteria","0.9939132"
"67fb0ffd9e4a3b462abba932b6ac17c6",1,0,1,0.395610145946166,0.03,0.863920779417019,0.136079220582981,1,0.181159420289855,0.0185185185185185,0.135416666666667,"d__Bacteria","0.9973884"
"f7c5c6588b6972259a315f172708b7f2",0,1,2,0.45133546692422,0.001,0,1,1,0,0.203703703703704,0.0572916666666667,"d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Subgroup_2; f__Subgroup_2; g__Subgroup_2","0.9959133"
"884109a403ac4c00c6b403529e20ecbb",0,1,2,0.45133546692422,0.001,0,1,1,0,0.203703703703704,0.0572916666666667,"d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Subgroup_2; f__Subgroup_2; g__Subgroup_2; s__bacterium_enrichment","0.7724009"
